phoenix-srun: Job 5901 scheduled successfully!
Current QUOTA_TYPE is [reserved], which means the job has occupied quota in RESERVED_TOTAL under your partition.
Current PHX_PRIORITY is normal

[2022-07-31 14:58:34,105][    INFO] {'backbone': 'resnet101',
[2022-07-31 15:14:49,554][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 36.72
[2022-07-31 15:14:49,554][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 71.87
[2022-07-31 15:14:49,554][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 58.29
[2022-07-31 15:14:49,554][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 56.45
[2022-07-31 15:14:49,554][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 83.93
[2022-07-31 15:14:49,554][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 79.70
[2022-07-31 15:14:49,555][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 80.89
[2022-07-31 15:14:49,555][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 20.79
[2022-07-31 15:14:49,555][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 69.52
[2022-07-31 15:14:49,555][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 50.74
[2022-07-31 15:14:49,555][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 76.52
[2022-07-31 15:14:49,555][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 64.91
[2022-07-31 15:14:49,555][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 72.03
[2022-07-31 15:14:49,555][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 76.04
[2022-07-31 15:14:49,555][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 37.43
[2022-07-31 15:14:49,555][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 68.48
[2022-07-31 15:14:49,555][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 39.71
[2022-07-31 15:14:49,555][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 68.82
[2022-07-31 15:14:49,555][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 54.06
[2022-07-31 15:14:49,555][    INFO] ***** Evaluation original ***** >>>> meanIOU: 63.33

[2022-07-31 15:14:49,555][    INFO] ===========> Epoch: 1, LR: 0.0010, Previous best: 63.33
[2022-07-31 15:14:50,933][    INFO] Iters: 0, Total loss: 0.128, Loss x: 0.184, Loss s: 0.122, Loss w_fp: 0.021, Mask: 0.500
[2022-07-31 15:16:27,529][    INFO] Iters: 144, Total loss: 0.200, Loss x: 0.348, Loss s: 0.083, Loss w_fp: 0.018, Mask: 0.553
[2022-07-31 15:18:04,562][    INFO] Iters: 288, Total loss: 0.186, Loss x: 0.318, Loss s: 0.091, Loss w_fp: 0.017, Mask: 0.566
[2022-07-31 15:19:40,474][    INFO] Iters: 432, Total loss: 0.185, Loss x: 0.316, Loss s: 0.093, Loss w_fp: 0.017, Mask: 0.577
[2022-07-31 15:21:16,801][    INFO] Iters: 576, Total loss: 0.184, Loss x: 0.311, Loss s: 0.096, Loss w_fp: 0.017, Mask: 0.578
[2022-07-31 15:22:52,389][    INFO] Iters: 720, Total loss: 0.179, Loss x: 0.302, Loss s: 0.096, Loss w_fp: 0.016, Mask: 0.584
[2022-07-31 15:24:27,783][    INFO] Iters: 864, Total loss: 0.174, Loss x: 0.293, Loss s: 0.095, Loss w_fp: 0.016, Mask: 0.586
[2022-07-31 15:26:03,747][    INFO] Iters: 1008, Total loss: 0.174, Loss x: 0.290, Loss s: 0.099, Loss w_fp: 0.016, Mask: 0.595
[2022-07-31 15:27:40,513][    INFO] Iters: 1152, Total loss: 0.171, Loss x: 0.285, Loss s: 0.100, Loss w_fp: 0.016, Mask: 0.599
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 91.12
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 78.65
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 39.66
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 78.45
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 57.78
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 72.85
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 84.45
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 81.58
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 87.46
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 29.81
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 74.81
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 28.30
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 81.57
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 76.70
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 73.35
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 76.70
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 43.93
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 75.33
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 31.82
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 72.72
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 62.09
[2022-07-31 15:27:57,548][    INFO] ***** Evaluation original ***** >>>> meanIOU: 66.63

[2022-07-31 15:27:57,549][    INFO] ===========> Epoch: 2, LR: 0.0010, Previous best: 66.63
[2022-07-31 15:27:58,711][    INFO] Iters: 0, Total loss: 0.806, Loss x: 1.582, Loss s: 0.056, Loss w_fp: 0.006, Mask: 0.620
[2022-07-31 15:29:36,536][    INFO] Iters: 144, Total loss: 0.152, Loss x: 0.257, Loss s: 0.081, Loss w_fp: 0.012, Mask: 0.614
[2022-07-31 15:31:13,847][    INFO] Iters: 288, Total loss: 0.149, Loss x: 0.241, Loss s: 0.102, Loss w_fp: 0.014, Mask: 0.637
[2022-07-31 15:32:51,407][    INFO] Iters: 432, Total loss: 0.149, Loss x: 0.237, Loss s: 0.109, Loss w_fp: 0.014, Mask: 0.635
[2022-07-31 15:34:29,299][    INFO] Iters: 576, Total loss: 0.153, Loss x: 0.243, Loss s: 0.109, Loss w_fp: 0.015, Mask: 0.641
[2022-07-31 15:36:05,805][    INFO] Iters: 720, Total loss: 0.150, Loss x: 0.240, Loss s: 0.107, Loss w_fp: 0.014, Mask: 0.647
[2022-07-31 15:37:42,132][    INFO] Iters: 864, Total loss: 0.150, Loss x: 0.241, Loss s: 0.106, Loss w_fp: 0.014, Mask: 0.648
[2022-07-31 15:39:18,968][    INFO] Iters: 1008, Total loss: 0.149, Loss x: 0.238, Loss s: 0.105, Loss w_fp: 0.014, Mask: 0.651
[2022-07-31 15:40:55,268][    INFO] Iters: 1152, Total loss: 0.147, Loss x: 0.234, Loss s: 0.105, Loss w_fp: 0.014, Mask: 0.655
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.39
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 80.43
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 40.76
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 80.77
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 60.20
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 69.04
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 89.11
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 84.46
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 87.70
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 24.11
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 74.94
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 55.19
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 81.08
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 76.43
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 76.76
[2022-07-31 15:41:12,262][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 79.22
[2022-07-31 15:41:12,263][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 49.14
[2022-07-31 15:41:12,263][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 67.55
[2022-07-31 15:41:12,263][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 40.55
[2022-07-31 15:41:12,263][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 81.54
[2022-07-31 15:41:12,263][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 67.47
[2022-07-31 15:41:12,263][    INFO] ***** Evaluation original ***** >>>> meanIOU: 69.47

[2022-07-31 15:41:12,263][    INFO] ===========> Epoch: 3, LR: 0.0010, Previous best: 69.47
[2022-07-31 15:41:13,436][    INFO] Iters: 0, Total loss: 0.068, Loss x: 0.073, Loss s: 0.120, Loss w_fp: 0.005, Mask: 0.705
[2022-07-31 15:42:50,318][    INFO] Iters: 144, Total loss: 0.134, Loss x: 0.208, Loss s: 0.105, Loss w_fp: 0.013, Mask: 0.679
[2022-07-31 15:44:26,222][    INFO] Iters: 288, Total loss: 0.127, Loss x: 0.198, Loss s: 0.097, Loss w_fp: 0.014, Mask: 0.679
[2022-07-31 15:46:02,550][    INFO] Iters: 432, Total loss: 0.127, Loss x: 0.197, Loss s: 0.099, Loss w_fp: 0.015, Mask: 0.682
[2022-07-31 15:47:39,449][    INFO] Iters: 576, Total loss: 0.128, Loss x: 0.199, Loss s: 0.098, Loss w_fp: 0.014, Mask: 0.679
[2022-07-31 15:49:18,549][    INFO] Iters: 720, Total loss: 0.125, Loss x: 0.196, Loss s: 0.096, Loss w_fp: 0.013, Mask: 0.686
[2022-07-31 15:50:57,340][    INFO] Iters: 864, Total loss: 0.123, Loss x: 0.190, Loss s: 0.099, Loss w_fp: 0.013, Mask: 0.685
[2022-07-31 15:52:35,207][    INFO] Iters: 1008, Total loss: 0.121, Loss x: 0.185, Loss s: 0.099, Loss w_fp: 0.013, Mask: 0.689
[2022-07-31 15:54:12,699][    INFO] Iters: 1152, Total loss: 0.121, Loss x: 0.188, Loss s: 0.097, Loss w_fp: 0.012, Mask: 0.691
[2022-07-31 15:54:30,396][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.00
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 82.63
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 40.15
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 82.81
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 61.66
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 68.92
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 88.59
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 80.31
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 89.06
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 29.53
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 64.06
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 26.43
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 83.17
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 69.42
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 67.77
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 80.29
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 51.65
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 83.08
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 36.46
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 80.32
[2022-07-31 15:54:30,397][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 63.22
[2022-07-31 15:54:30,399][    INFO] ***** Evaluation original ***** >>>> meanIOU: 67.69

[2022-07-31 15:54:30,399][    INFO] ===========> Epoch: 4, LR: 0.0010, Previous best: 69.47
[2022-07-31 15:54:31,562][    INFO] Iters: 0, Total loss: 0.276, Loss x: 0.536, Loss s: 0.024, Loss w_fp: 0.008, Mask: 0.719
[2022-07-31 15:56:07,562][    INFO] Iters: 144, Total loss: 0.118, Loss x: 0.179, Loss s: 0.101, Loss w_fp: 0.011, Mask: 0.697
[2022-07-31 15:57:45,487][    INFO] Iters: 288, Total loss: 0.118, Loss x: 0.174, Loss s: 0.112, Loss w_fp: 0.012, Mask: 0.692
[2022-07-31 15:59:23,633][    INFO] Iters: 432, Total loss: 0.115, Loss x: 0.165, Loss s: 0.116, Loss w_fp: 0.012, Mask: 0.689
[2022-07-31 16:01:01,611][    INFO] Iters: 576, Total loss: 0.113, Loss x: 0.163, Loss s: 0.115, Loss w_fp: 0.012, Mask: 0.693
[2022-07-31 16:02:39,502][    INFO] Iters: 720, Total loss: 0.113, Loss x: 0.164, Loss s: 0.111, Loss w_fp: 0.011, Mask: 0.693
[2022-07-31 16:04:16,707][    INFO] Iters: 864, Total loss: 0.111, Loss x: 0.164, Loss s: 0.107, Loss w_fp: 0.011, Mask: 0.695
[2022-07-31 16:05:53,536][    INFO] Iters: 1008, Total loss: 0.112, Loss x: 0.163, Loss s: 0.108, Loss w_fp: 0.012, Mask: 0.697
[2022-07-31 16:07:30,984][    INFO] Iters: 1152, Total loss: 0.111, Loss x: 0.164, Loss s: 0.105, Loss w_fp: 0.012, Mask: 0.702
[2022-07-31 16:07:48,522][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.22
[2022-07-31 16:07:48,522][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 83.08
[2022-07-31 16:07:48,522][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 40.97
[2022-07-31 16:07:48,522][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 82.35
[2022-07-31 16:07:48,522][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 62.71
[2022-07-31 16:07:48,522][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 72.47
[2022-07-31 16:07:48,522][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 90.22
[2022-07-31 16:07:48,522][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 82.03
[2022-07-31 16:07:48,522][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 87.57
[2022-07-31 16:07:48,522][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 30.43
[2022-07-31 16:07:48,522][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 78.66
[2022-07-31 16:07:48,522][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 29.08
[2022-07-31 16:07:48,522][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 82.75
[2022-07-31 16:07:48,523][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 79.73
[2022-07-31 16:07:48,523][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 75.81
[2022-07-31 16:07:48,523][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 80.17
[2022-07-31 16:07:48,523][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 51.52
[2022-07-31 16:07:48,523][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 76.46
[2022-07-31 16:07:48,523][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 38.03
[2022-07-31 16:07:48,523][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 82.06
[2022-07-31 16:07:48,523][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 63.63
[2022-07-31 16:07:48,523][    INFO] ***** Evaluation original ***** >>>> meanIOU: 69.62

[2022-07-31 16:07:48,523][    INFO] ===========> Epoch: 5, LR: 0.0009, Previous best: 69.62
[2022-07-31 16:07:49,766][    INFO] Iters: 0, Total loss: 0.098, Loss x: 0.109, Loss s: 0.166, Loss w_fp: 0.009, Mask: 0.760
[2022-07-31 16:09:26,221][    INFO] Iters: 144, Total loss: 0.099, Loss x: 0.143, Loss s: 0.101, Loss w_fp: 0.011, Mask: 0.720
[2022-07-31 16:11:03,051][    INFO] Iters: 288, Total loss: 0.101, Loss x: 0.142, Loss s: 0.111, Loss w_fp: 0.011, Mask: 0.722
[2022-07-31 16:12:39,524][    INFO] Iters: 432, Total loss: 0.105, Loss x: 0.155, Loss s: 0.101, Loss w_fp: 0.010, Mask: 0.719
[2022-07-31 16:14:15,385][    INFO] Iters: 576, Total loss: 0.106, Loss x: 0.159, Loss s: 0.097, Loss w_fp: 0.010, Mask: 0.716
[2022-07-31 16:15:51,886][    INFO] Iters: 720, Total loss: 0.107, Loss x: 0.159, Loss s: 0.100, Loss w_fp: 0.010, Mask: 0.723
[2022-07-31 16:17:29,167][    INFO] Iters: 864, Total loss: 0.106, Loss x: 0.158, Loss s: 0.098, Loss w_fp: 0.010, Mask: 0.726
[2022-07-31 16:19:05,896][    INFO] Iters: 1008, Total loss: 0.106, Loss x: 0.157, Loss s: 0.100, Loss w_fp: 0.011, Mask: 0.725
[2022-07-31 16:20:43,939][    INFO] Iters: 1152, Total loss: 0.106, Loss x: 0.156, Loss s: 0.101, Loss w_fp: 0.011, Mask: 0.726
[2022-07-31 16:21:01,009][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.41
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 84.53
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 41.42
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 84.51
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 66.08
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 72.71
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 89.26
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 85.66
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 86.25
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 28.68
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 75.88
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 31.56
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 86.30
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 71.09
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 81.02
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 81.80
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 53.27
[2022-07-31 16:21:01,010][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 74.85
[2022-07-31 16:21:01,011][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 38.72
[2022-07-31 16:21:01,011][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 83.47
[2022-07-31 16:21:01,011][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 68.59
[2022-07-31 16:21:01,011][    INFO] ***** Evaluation original ***** >>>> meanIOU: 70.38

[2022-07-31 16:21:01,011][    INFO] ===========> Epoch: 6, LR: 0.0009, Previous best: 70.38
[2022-07-31 16:21:02,177][    INFO] Iters: 0, Total loss: 0.167, Loss x: 0.112, Loss s: 0.041, Loss w_fp: 0.405, Mask: 0.856
[2022-07-31 16:22:38,784][    INFO] Iters: 144, Total loss: 0.092, Loss x: 0.138, Loss s: 0.083, Loss w_fp: 0.011, Mask: 0.720
[2022-07-31 16:24:16,217][    INFO] Iters: 288, Total loss: 0.097, Loss x: 0.145, Loss s: 0.090, Loss w_fp: 0.010, Mask: 0.734
[2022-07-31 16:25:53,625][    INFO] Iters: 432, Total loss: 0.096, Loss x: 0.139, Loss s: 0.096, Loss w_fp: 0.010, Mask: 0.738
[2022-07-31 16:27:31,047][    INFO] Iters: 576, Total loss: 0.098, Loss x: 0.143, Loss s: 0.097, Loss w_fp: 0.010, Mask: 0.736
[2022-07-31 16:29:08,088][    INFO] Iters: 720, Total loss: 0.099, Loss x: 0.144, Loss s: 0.099, Loss w_fp: 0.010, Mask: 0.731
[2022-07-31 16:30:44,465][    INFO] Iters: 864, Total loss: 0.098, Loss x: 0.141, Loss s: 0.100, Loss w_fp: 0.010, Mask: 0.736
[2022-07-31 16:32:21,726][    INFO] Iters: 1008, Total loss: 0.098, Loss x: 0.139, Loss s: 0.104, Loss w_fp: 0.010, Mask: 0.733
[2022-07-31 16:33:58,911][    INFO] Iters: 1152, Total loss: 0.098, Loss x: 0.140, Loss s: 0.103, Loss w_fp: 0.010, Mask: 0.731
[2022-07-31 16:34:16,028][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.53
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 83.70
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 41.46
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 84.05
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 59.43
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 72.22
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 92.24
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 81.61
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 87.36
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 32.70
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 78.77
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 49.15
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 82.11
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 78.40
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 75.76
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 80.82
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 52.22
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 72.71
[2022-07-31 16:34:16,029][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 32.18
