 phoenix-srun: Job 5902 scheduled successfully!
Current QUOTA_TYPE is [reserved], which means the job has occupied quota in RESERVED_TOTAL under your partition.
Current PHX_PRIORITY is normal

[2022-07-31 14:58:48,619][    INFO] {'backbone': 'resnet101',
[2022-07-31 15:13:34,590][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 56.97
[2022-07-31 15:13:34,590][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 62.43
[2022-07-31 15:13:34,590][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 85.43
[2022-07-31 15:13:34,590][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 74.34
[2022-07-31 15:13:34,590][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 79.67
[2022-07-31 15:13:34,590][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 29.50
[2022-07-31 15:13:34,590][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 65.18
[2022-07-31 15:13:34,590][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 52.13
[2022-07-31 15:13:34,590][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 72.41
[2022-07-31 15:13:34,590][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 64.87
[2022-07-31 15:13:34,590][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 68.35
[2022-07-31 15:13:34,590][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 76.00
[2022-07-31 15:13:34,591][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 36.90
[2022-07-31 15:13:34,591][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 66.23
[2022-07-31 15:13:34,591][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 35.10
[2022-07-31 15:13:34,591][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 65.43
[2022-07-31 15:13:34,591][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 59.58
[2022-07-31 15:13:34,591][    INFO] ***** Evaluation original ***** >>>> meanIOU: 62.64

[2022-07-31 15:13:34,591][    INFO] ===========> Epoch: 1, LR: 0.0010, Previous best: 62.64
[2022-07-31 15:13:35,860][    INFO] Iters: 0, Total loss: 0.093, Loss x: 0.162, Loss s: 0.043, Loss w_fp: 0.006, Mask: 0.345
[2022-07-31 15:15:00,480][    INFO] Iters: 124, Total loss: 0.208, Loss x: 0.373, Loss s: 0.076, Loss w_fp: 0.011, Mask: 0.539
[2022-07-31 15:16:24,868][    INFO] Iters: 248, Total loss: 0.205, Loss x: 0.365, Loss s: 0.078, Loss w_fp: 0.011, Mask: 0.559
[2022-07-31 15:17:48,503][    INFO] Iters: 372, Total loss: 0.216, Loss x: 0.385, Loss s: 0.083, Loss w_fp: 0.011, Mask: 0.546
[2022-07-31 15:19:12,852][    INFO] Iters: 496, Total loss: 0.213, Loss x: 0.379, Loss s: 0.082, Loss w_fp: 0.011, Mask: 0.546
[2022-07-31 15:20:37,562][    INFO] Iters: 620, Total loss: 0.212, Loss x: 0.380, Loss s: 0.078, Loss w_fp: 0.011, Mask: 0.552
[2022-07-31 15:22:01,668][    INFO] Iters: 744, Total loss: 0.214, Loss x: 0.382, Loss s: 0.080, Loss w_fp: 0.011, Mask: 0.553
[2022-07-31 15:23:25,267][    INFO] Iters: 868, Total loss: 0.211, Loss x: 0.376, Loss s: 0.082, Loss w_fp: 0.011, Mask: 0.555
[2022-07-31 15:25:02,720][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 91.58
[2022-07-31 15:25:02,720][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 82.48
[2022-07-31 15:25:02,720][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 38.35
[2022-07-31 15:25:02,720][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 80.72
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 63.66
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 73.12
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 87.06
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 78.29
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 82.65
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 31.27
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 71.53
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 51.56
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 81.12
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 70.00
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 73.28
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 79.83
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 46.12
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 70.28
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 27.70
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 77.74
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 64.49
[2022-07-31 15:25:02,721][    INFO] ***** Evaluation original ***** >>>> meanIOU: 67.75

[2022-07-31 15:25:02,721][    INFO] ===========> Epoch: 2, LR: 0.0010, Previous best: 67.75
[2022-07-31 15:25:03,978][    INFO] Iters: 0, Total loss: 0.233, Loss x: 0.219, Loss s: 0.470, Loss w_fp: 0.026, Mask: 0.423
[2022-07-31 15:26:27,339][    INFO] Iters: 124, Total loss: 0.175, Loss x: 0.303, Loss s: 0.083, Loss w_fp: 0.010, Mask: 0.572
[2022-07-31 15:27:50,515][    INFO] Iters: 248, Total loss: 0.190, Loss x: 0.332, Loss s: 0.088, Loss w_fp: 0.010, Mask: 0.573
[2022-07-31 15:29:15,747][    INFO] Iters: 372, Total loss: 0.185, Loss x: 0.324, Loss s: 0.082, Loss w_fp: 0.010, Mask: 0.569
[2022-07-31 15:30:39,434][    INFO] Iters: 496, Total loss: 0.185, Loss x: 0.323, Loss s: 0.082, Loss w_fp: 0.010, Mask: 0.574
[2022-07-31 15:32:05,047][    INFO] Iters: 620, Total loss: 0.186, Loss x: 0.325, Loss s: 0.083, Loss w_fp: 0.011, Mask: 0.579
[2022-07-31 15:33:27,982][    INFO] Iters: 744, Total loss: 0.182, Loss x: 0.317, Loss s: 0.085, Loss w_fp: 0.011, Mask: 0.584
[2022-07-31 15:34:52,350][    INFO] Iters: 868, Total loss: 0.179, Loss x: 0.309, Loss s: 0.086, Loss w_fp: 0.010, Mask: 0.590
[2022-07-31 15:36:29,959][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 91.44
[2022-07-31 15:36:29,959][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 80.45
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 39.57
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 79.60
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 58.13
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 66.91
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 86.11
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 76.40
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 85.84
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 29.45
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 76.35
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 53.46
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 77.53
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 73.47
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 76.23
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 79.98
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 45.20
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 73.46
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 49.60
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 79.03
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 58.44
[2022-07-31 15:36:29,960][    INFO] ***** Evaluation original ***** >>>> meanIOU: 68.41

[2022-07-31 15:36:29,960][    INFO] ===========> Epoch: 3, LR: 0.0010, Previous best: 68.41
[2022-07-31 15:36:31,130][    INFO] Iters: 0, Total loss: 0.053, Loss x: 0.089, Loss s: 0.028, Loss w_fp: 0.006, Mask: 0.223
[2022-07-31 15:37:54,410][    INFO] Iters: 124, Total loss: 0.155, Loss x: 0.253, Loss s: 0.094, Loss w_fp: 0.019, Mask: 0.629
[2022-07-31 15:39:17,537][    INFO] Iters: 248, Total loss: 0.157, Loss x: 0.257, Loss s: 0.097, Loss w_fp: 0.016, Mask: 0.628
[2022-07-31 15:40:41,392][    INFO] Iters: 372, Total loss: 0.151, Loss x: 0.247, Loss s: 0.094, Loss w_fp: 0.015, Mask: 0.629
[2022-07-31 15:42:04,547][    INFO] Iters: 496, Total loss: 0.151, Loss x: 0.251, Loss s: 0.088, Loss w_fp: 0.014, Mask: 0.625
[2022-07-31 15:43:28,460][    INFO] Iters: 620, Total loss: 0.154, Loss x: 0.259, Loss s: 0.087, Loss w_fp: 0.013, Mask: 0.630
[2022-07-31 15:44:51,949][    INFO] Iters: 744, Total loss: 0.158, Loss x: 0.266, Loss s: 0.086, Loss w_fp: 0.013, Mask: 0.632
[2022-07-31 15:46:15,584][    INFO] Iters: 868, Total loss: 0.157, Loss x: 0.264, Loss s: 0.086, Loss w_fp: 0.013, Mask: 0.633
[2022-07-31 15:47:53,341][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 91.90
[2022-07-31 15:47:53,341][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 81.73
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 40.12
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 84.24
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 63.49
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 76.27
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 90.19
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 79.44
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 87.99
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 25.99
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 75.32
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 44.32
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 80.65
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 71.76
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 78.95
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 78.17
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 39.10
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 74.44
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 41.25
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 80.18
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 65.24
[2022-07-31 15:47:53,342][    INFO] ***** Evaluation original ***** >>>> meanIOU: 69.08

[2022-07-31 15:47:53,342][    INFO] ===========> Epoch: 4, LR: 0.0010, Previous best: 69.08
[2022-07-31 15:47:54,581][    INFO] Iters: 0, Total loss: 0.095, Loss x: 0.176, Loss s: 0.018, Loss w_fp: 0.010, Mask: 0.824
[2022-07-31 15:49:18,361][    INFO] Iters: 124, Total loss: 0.159, Loss x: 0.267, Loss s: 0.087, Loss w_fp: 0.014, Mask: 0.672
[2022-07-31 15:50:40,999][    INFO] Iters: 248, Total loss: 0.149, Loss x: 0.248, Loss s: 0.090, Loss w_fp: 0.012, Mask: 0.654
[2022-07-31 15:52:04,714][    INFO] Iters: 372, Total loss: 0.154, Loss x: 0.258, Loss s: 0.088, Loss w_fp: 0.012, Mask: 0.654
[2022-07-31 15:53:27,885][    INFO] Iters: 496, Total loss: 0.154, Loss x: 0.257, Loss s: 0.090, Loss w_fp: 0.012, Mask: 0.658
[2022-07-31 15:54:51,238][    INFO] Iters: 620, Total loss: 0.151, Loss x: 0.253, Loss s: 0.088, Loss w_fp: 0.011, Mask: 0.653
[2022-07-31 15:56:15,041][    INFO] Iters: 744, Total loss: 0.149, Loss x: 0.250, Loss s: 0.084, Loss w_fp: 0.011, Mask: 0.648
[2022-07-31 15:57:38,170][    INFO] Iters: 868, Total loss: 0.148, Loss x: 0.248, Loss s: 0.085, Loss w_fp: 0.011, Mask: 0.648
[2022-07-31 15:59:15,287][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.37
[2022-07-31 15:59:15,287][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 84.33
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 37.93
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 82.73
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 66.21
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 73.80
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 88.33
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 79.83
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 88.43
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 36.03
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 81.33
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 22.68
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 86.35
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 74.02
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 74.99
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 81.44
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 52.74
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 78.13
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 48.85
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 81.75
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 68.72
[2022-07-31 15:59:15,288][    INFO] ***** Evaluation original ***** >>>> meanIOU: 70.52

[2022-07-31 15:59:15,288][    INFO] ===========> Epoch: 5, LR: 0.0009, Previous best: 70.52
[2022-07-31 15:59:16,437][    INFO] Iters: 0, Total loss: 0.164, Loss x: 0.183, Loss s: 0.280, Loss w_fp: 0.008, Mask: 0.758
[2022-07-31 16:00:40,056][    INFO] Iters: 124, Total loss: 0.137, Loss x: 0.219, Loss s: 0.101, Loss w_fp: 0.011, Mask: 0.707
[2022-07-31 16:02:03,406][    INFO] Iters: 248, Total loss: 0.139, Loss x: 0.216, Loss s: 0.112, Loss w_fp: 0.010, Mask: 0.681
[2022-07-31 16:03:27,314][    INFO] Iters: 372, Total loss: 0.137, Loss x: 0.219, Loss s: 0.099, Loss w_fp: 0.010, Mask: 0.684
[2022-07-31 16:04:50,562][    INFO] Iters: 496, Total loss: 0.136, Loss x: 0.220, Loss s: 0.096, Loss w_fp: 0.010, Mask: 0.677
[2022-07-31 16:06:14,019][    INFO] Iters: 620, Total loss: 0.135, Loss x: 0.217, Loss s: 0.094, Loss w_fp: 0.010, Mask: 0.673
[2022-07-31 16:07:37,287][    INFO] Iters: 744, Total loss: 0.132, Loss x: 0.213, Loss s: 0.094, Loss w_fp: 0.010, Mask: 0.675
[2022-07-31 16:09:00,246][    INFO] Iters: 868, Total loss: 0.133, Loss x: 0.215, Loss s: 0.093, Loss w_fp: 0.010, Mask: 0.679
[2022-07-31 16:10:37,823][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.54
[2022-07-31 16:10:37,823][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 82.31
[2022-07-31 16:10:37,823][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 36.08
[2022-07-31 16:10:37,823][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 84.60
[2022-07-31 16:10:37,823][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 61.85
[2022-07-31 16:10:37,823][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 75.89
[2022-07-31 16:10:37,823][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 87.77
[2022-07-31 16:10:37,823][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 80.64
[2022-07-31 16:10:37,823][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 88.20
[2022-07-31 16:10:37,823][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 35.37
[2022-07-31 16:10:37,823][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 74.66
[2022-07-31 16:10:37,823][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 36.66
[2022-07-31 16:10:37,824][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 79.19
[2022-07-31 16:10:37,824][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 73.40
[2022-07-31 16:10:37,824][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 75.79
[2022-07-31 16:10:37,824][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 80.68
[2022-07-31 16:10:37,824][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 48.67
[2022-07-31 16:10:37,824][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 62.16
[2022-07-31 16:10:37,824][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 49.19
[2022-07-31 16:10:37,824][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 83.04
[2022-07-31 16:10:37,824][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 65.89
[2022-07-31 16:10:37,824][    INFO] ***** Evaluation original ***** >>>> meanIOU: 69.27

[2022-07-31 16:10:37,824][    INFO] ===========> Epoch: 6, LR: 0.0009, Previous best: 70.52
[2022-07-31 16:10:39,038][    INFO] Iters: 0, Total loss: 0.084, Loss x: 0.071, Loss s: 0.186, Loss w_fp: 0.006, Mask: 0.559
[2022-07-31 16:12:01,982][    INFO] Iters: 124, Total loss: 0.136, Loss x: 0.219, Loss s: 0.097, Loss w_fp: 0.009, Mask: 0.712
[2022-07-31 16:13:25,476][    INFO] Iters: 248, Total loss: 0.133, Loss x: 0.214, Loss s: 0.097, Loss w_fp: 0.008, Mask: 0.693
[2022-07-31 16:14:48,593][    INFO] Iters: 372, Total loss: 0.127, Loss x: 0.202, Loss s: 0.096, Loss w_fp: 0.008, Mask: 0.692
[2022-07-31 16:16:12,467][    INFO] Iters: 496, Total loss: 0.127, Loss x: 0.202, Loss s: 0.095, Loss w_fp: 0.009, Mask: 0.694
[2022-07-31 16:17:36,048][    INFO] Iters: 620, Total loss: 0.128, Loss x: 0.204, Loss s: 0.093, Loss w_fp: 0.009, Mask: 0.700
[2022-07-31 16:18:58,936][    INFO] Iters: 744, Total loss: 0.127, Loss x: 0.205, Loss s: 0.091, Loss w_fp: 0.009, Mask: 0.699
[2022-07-31 16:20:22,997][    INFO] Iters: 868, Total loss: 0.129, Loss x: 0.210, Loss s: 0.090, Loss w_fp: 0.009, Mask: 0.699
[2022-07-31 16:22:02,072][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.64
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 83.58
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 37.57
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 83.01
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 66.96
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 71.96
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 89.43
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 77.49
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 84.51
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 34.23
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 81.61
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 47.16
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 82.24
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 84.05
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 73.73
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 79.85
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 53.56
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 73.54
[2022-07-31 16:22:02,073][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 48.26
[2022-07-31 16:22:02,074][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 85.95
[2022-07-31 16:22:02,074][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 63.39
[2022-07-31 16:22:02,074][    INFO] ***** Evaluation original ***** >>>> meanIOU: 71.18

[2022-07-31 16:22:02,074][    INFO] ===========> Epoch: 7, LR: 0.0009, Previous best: 71.18
[2022-07-31 16:22:03,243][    INFO] Iters: 0, Total loss: 0.138, Loss x: 0.179, Loss s: 0.144, Loss w_fp: 0.050, Mask: 0.416
[2022-07-31 16:23:26,653][    INFO] Iters: 124, Total loss: 0.143, Loss x: 0.229, Loss s: 0.103, Loss w_fp: 0.011, Mask: 0.695
[2022-07-31 16:24:49,783][    INFO] Iters: 248, Total loss: 0.132, Loss x: 0.215, Loss s: 0.090, Loss w_fp: 0.010, Mask: 0.690
[2022-07-31 16:26:13,547][    INFO] Iters: 372, Total loss: 0.129, Loss x: 0.206, Loss s: 0.094, Loss w_fp: 0.009, Mask: 0.678
[2022-07-31 16:27:37,135][    INFO] Iters: 496, Total loss: 0.128, Loss x: 0.204, Loss s: 0.095, Loss w_fp: 0.009, Mask: 0.681
