phoenix-srun: Job 5905 scheduled successfully!
Current QUOTA_TYPE is [reserved], which means the job has occupied quota in RESERVED_TOTAL under your partition.
Current PHX_PRIORITY is normal

[2022-07-31 15:05:02,670][    INFO] {'backbone': 'resnet101',
[2022-07-31 15:22:07,709][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 52.30
[2022-07-31 15:22:07,709][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 51.67
[2022-07-31 15:22:07,709][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 84.28
[2022-07-31 15:22:07,709][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 79.36
[2022-07-31 15:22:07,709][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 83.37
[2022-07-31 15:22:07,709][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 22.79
[2022-07-31 15:22:07,709][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 49.03
[2022-07-31 15:22:07,709][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 40.82
[2022-07-31 15:22:07,709][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 75.95
[2022-07-31 15:22:07,709][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 63.16
[2022-07-31 15:22:07,709][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 71.16
[2022-07-31 15:22:07,709][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 76.89
[2022-07-31 15:22:07,710][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 41.48
[2022-07-31 15:22:07,710][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 64.51
[2022-07-31 15:22:07,710][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 39.40
[2022-07-31 15:22:07,710][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 69.54
[2022-07-31 15:22:07,710][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 61.20
[2022-07-31 15:22:07,710][    INFO] ***** Evaluation original ***** >>>> meanIOU: 62.14

[2022-07-31 15:22:07,710][    INFO] ===========> Epoch: 1, LR: 0.0010, Previous best: 62.14
[2022-07-31 15:22:08,993][    INFO] Iters: 0, Total loss: 0.069, Loss x: 0.100, Loss s: 0.044, Loss w_fp: 0.033, Mask: 0.779
[2022-07-31 15:23:52,109][    INFO] Iters: 155, Total loss: 0.145, Loss x: 0.233, Loss s: 0.097, Loss w_fp: 0.016, Mask: 0.629
[2022-07-31 15:25:36,913][    INFO] Iters: 310, Total loss: 0.142, Loss x: 0.222, Loss s: 0.109, Loss w_fp: 0.017, Mask: 0.627
[2022-07-31 15:27:21,243][    INFO] Iters: 465, Total loss: 0.139, Loss x: 0.213, Loss s: 0.111, Loss w_fp: 0.017, Mask: 0.635
[2022-07-31 15:29:06,200][    INFO] Iters: 620, Total loss: 0.135, Loss x: 0.208, Loss s: 0.106, Loss w_fp: 0.017, Mask: 0.643
[2022-07-31 15:30:50,866][    INFO] Iters: 775, Total loss: 0.133, Loss x: 0.204, Loss s: 0.106, Loss w_fp: 0.017, Mask: 0.640
[2022-07-31 15:32:35,593][    INFO] Iters: 930, Total loss: 0.132, Loss x: 0.200, Loss s: 0.110, Loss w_fp: 0.018, Mask: 0.645
[2022-07-31 15:34:19,986][    INFO] Iters: 1085, Total loss: 0.131, Loss x: 0.196, Loss s: 0.112, Loss w_fp: 0.018, Mask: 0.652
[2022-07-31 15:36:18,709][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 91.25
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 80.46
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 33.11
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 79.81
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 63.67
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 64.44
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 84.60
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 77.88
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 86.11
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 25.13
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 78.53
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 39.54
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 79.64
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 80.02
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 71.96
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 78.16
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 44.04
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 67.85
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 39.27
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 79.14
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 58.25
[2022-07-31 15:36:18,710][    INFO] ***** Evaluation original ***** >>>> meanIOU: 66.80

[2022-07-31 15:36:18,711][    INFO] ===========> Epoch: 2, LR: 0.0010, Previous best: 66.80
[2022-07-31 15:36:19,892][    INFO] Iters: 0, Total loss: 0.096, Loss x: 0.161, Loss s: 0.057, Loss w_fp: 0.003, Mask: 0.707
[2022-07-31 15:38:04,149][    INFO] Iters: 155, Total loss: 0.121, Loss x: 0.178, Loss s: 0.114, Loss w_fp: 0.014, Mask: 0.687
[2022-07-31 15:39:47,970][    INFO] Iters: 310, Total loss: 0.120, Loss x: 0.180, Loss s: 0.107, Loss w_fp: 0.014, Mask: 0.682
[2022-07-31 15:41:31,894][    INFO] Iters: 465, Total loss: 0.119, Loss x: 0.173, Loss s: 0.115, Loss w_fp: 0.015, Mask: 0.687
[2022-07-31 15:43:16,168][    INFO] Iters: 620, Total loss: 0.115, Loss x: 0.166, Loss s: 0.114, Loss w_fp: 0.015, Mask: 0.693
[2022-07-31 15:44:59,822][    INFO] Iters: 775, Total loss: 0.118, Loss x: 0.171, Loss s: 0.116, Loss w_fp: 0.015, Mask: 0.693
[2022-07-31 15:46:43,149][    INFO] Iters: 930, Total loss: 0.116, Loss x: 0.166, Loss s: 0.115, Loss w_fp: 0.016, Mask: 0.696
[2022-07-31 15:48:28,538][    INFO] Iters: 1085, Total loss: 0.113, Loss x: 0.162, Loss s: 0.114, Loss w_fp: 0.015, Mask: 0.699
[2022-07-31 15:50:27,842][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 91.76
[2022-07-31 15:50:27,842][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 78.46
[2022-07-31 15:50:27,842][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 40.93
[2022-07-31 15:50:27,842][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 82.98
[2022-07-31 15:50:27,842][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 60.29
[2022-07-31 15:50:27,842][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 67.27
[2022-07-31 15:50:27,842][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 86.97
[2022-07-31 15:50:27,842][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 81.50
[2022-07-31 15:50:27,842][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 84.20
[2022-07-31 15:50:27,842][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 26.56
[2022-07-31 15:50:27,842][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 78.68
[2022-07-31 15:50:27,842][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 43.07
[2022-07-31 15:50:27,842][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 76.85
[2022-07-31 15:50:27,842][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 74.05
[2022-07-31 15:50:27,843][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 74.91
[2022-07-31 15:50:27,843][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 79.90
[2022-07-31 15:50:27,843][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 45.57
[2022-07-31 15:50:27,843][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 75.55
[2022-07-31 15:50:27,843][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 39.92
[2022-07-31 15:50:27,843][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 77.00
[2022-07-31 15:50:27,843][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 63.22
[2022-07-31 15:50:27,843][    INFO] ***** Evaluation original ***** >>>> meanIOU: 68.08

[2022-07-31 15:50:27,843][    INFO] ===========> Epoch: 3, LR: 0.0010, Previous best: 68.08
[2022-07-31 15:50:29,084][    INFO] Iters: 0, Total loss: 0.056, Loss x: 0.095, Loss s: 0.021, Loss w_fp: 0.013, Mask: 0.404
[2022-07-31 15:52:12,120][    INFO] Iters: 155, Total loss: 0.118, Loss x: 0.175, Loss s: 0.107, Loss w_fp: 0.015, Mask: 0.687
[2022-07-31 15:53:58,120][    INFO] Iters: 310, Total loss: 0.112, Loss x: 0.167, Loss s: 0.101, Loss w_fp: 0.014, Mask: 0.692
[2022-07-31 15:55:42,723][    INFO] Iters: 465, Total loss: 0.110, Loss x: 0.160, Loss s: 0.105, Loss w_fp: 0.014, Mask: 0.690
[2022-07-31 15:57:27,180][    INFO] Iters: 620, Total loss: 0.107, Loss x: 0.155, Loss s: 0.105, Loss w_fp: 0.013, Mask: 0.689
[2022-07-31 15:59:11,637][    INFO] Iters: 775, Total loss: 0.106, Loss x: 0.150, Loss s: 0.108, Loss w_fp: 0.014, Mask: 0.697
[2022-07-31 16:00:56,240][    INFO] Iters: 930, Total loss: 0.106, Loss x: 0.150, Loss s: 0.108, Loss w_fp: 0.014, Mask: 0.700
[2022-07-31 16:02:40,124][    INFO] Iters: 1085, Total loss: 0.105, Loss x: 0.148, Loss s: 0.109, Loss w_fp: 0.014, Mask: 0.701
[2022-07-31 16:04:37,994][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.09
[2022-07-31 16:04:37,994][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 80.37
[2022-07-31 16:04:37,994][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 37.95
[2022-07-31 16:04:37,994][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 82.09
[2022-07-31 16:04:37,994][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 61.51
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 65.54
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 88.96
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 81.41
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 88.32
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 23.14
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 78.23
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 46.45
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 84.53
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 78.54
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 75.79
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 79.76
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 52.27
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 79.66
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 40.53
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 77.79
[2022-07-31 16:04:37,995][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 65.82
[2022-07-31 16:04:37,996][    INFO] ***** Evaluation original ***** >>>> meanIOU: 69.56

[2022-07-31 16:04:37,996][    INFO] ===========> Epoch: 4, LR: 0.0010, Previous best: 69.56
[2022-07-31 16:04:39,258][    INFO] Iters: 0, Total loss: 0.284, Loss x: 0.562, Loss s: 0.010, Loss w_fp: 0.002, Mask: 0.887
[2022-07-31 16:06:23,564][    INFO] Iters: 155, Total loss: 0.089, Loss x: 0.118, Loss s: 0.107, Loss w_fp: 0.012, Mask: 0.720
[2022-07-31 16:08:07,587][    INFO] Iters: 310, Total loss: 0.086, Loss x: 0.119, Loss s: 0.095, Loss w_fp: 0.012, Mask: 0.737
[2022-07-31 16:09:52,834][    INFO] Iters: 465, Total loss: 0.088, Loss x: 0.120, Loss s: 0.098, Loss w_fp: 0.012, Mask: 0.740
[2022-07-31 16:11:36,389][    INFO] Iters: 620, Total loss: 0.087, Loss x: 0.121, Loss s: 0.096, Loss w_fp: 0.011, Mask: 0.738
[2022-07-31 16:13:20,385][    INFO] Iters: 775, Total loss: 0.089, Loss x: 0.122, Loss s: 0.098, Loss w_fp: 0.013, Mask: 0.737
[2022-07-31 16:15:04,649][    INFO] Iters: 930, Total loss: 0.089, Loss x: 0.124, Loss s: 0.098, Loss w_fp: 0.013, Mask: 0.740
[2022-07-31 16:16:48,714][    INFO] Iters: 1085, Total loss: 0.089, Loss x: 0.122, Loss s: 0.099, Loss w_fp: 0.013, Mask: 0.739
[2022-07-31 16:18:47,683][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.10
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 83.44
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 35.91
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 82.96
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 60.27
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 67.85
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 88.22
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 80.98
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 90.27
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 24.40
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 71.87
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 56.05
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 83.86
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 82.79
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 72.68
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 80.34
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 51.39
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 73.83
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 36.20
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 82.41
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 63.90
[2022-07-31 16:18:47,684][    INFO] ***** Evaluation original ***** >>>> meanIOU: 69.61

[2022-07-31 16:18:47,684][    INFO] ===========> Epoch: 5, LR: 0.0009, Previous best: 69.61
[2022-07-31 16:18:48,898][    INFO] Iters: 0, Total loss: 0.046, Loss x: 0.082, Loss s: 0.015, Loss w_fp: 0.004, Mask: 0.953
[2022-07-31 16:20:32,783][    INFO] Iters: 155, Total loss: 0.084, Loss x: 0.116, Loss s: 0.095, Loss w_fp: 0.012, Mask: 0.752
[2022-07-31 16:22:16,362][    INFO] Iters: 310, Total loss: 0.084, Loss x: 0.118, Loss s: 0.090, Loss w_fp: 0.011, Mask: 0.754
[2022-07-31 16:24:00,443][    INFO] Iters: 465, Total loss: 0.082, Loss x: 0.115, Loss s: 0.090, Loss w_fp: 0.010, Mask: 0.757
[2022-07-31 16:25:46,907][    INFO] Iters: 620, Total loss: 0.084, Loss x: 0.117, Loss s: 0.091, Loss w_fp: 0.010, Mask: 0.756
[2022-07-31 16:27:31,336][    INFO] Iters: 775, Total loss: 0.083, Loss x: 0.114, Loss s: 0.093, Loss w_fp: 0.010, Mask: 0.756
[2022-07-31 16:29:15,468][    INFO] Iters: 930, Total loss: 0.083, Loss x: 0.112, Loss s: 0.096, Loss w_fp: 0.010, Mask: 0.754
[2022-07-31 16:31:00,045][    INFO] Iters: 1085, Total loss: 0.082, Loss x: 0.109, Loss s: 0.099, Loss w_fp: 0.010, Mask: 0.754
[2022-07-31 16:32:57,930][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.54
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 83.63
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 39.33
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 84.88
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 62.75
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 70.32
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 89.78
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 85.01
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 90.17
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 20.17
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 80.23
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 49.80
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 86.15
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 78.44
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 79.15
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 81.22
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 48.32
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 80.46
[2022-07-31 16:32:57,931][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 44.45
[2022-07-31 16:32:57,932][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 80.61
[2022-07-31 16:32:57,932][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 65.75
[2022-07-31 16:32:57,932][    INFO] ***** Evaluation original ***** >>>> meanIOU: 71.10

[2022-07-31 16:32:57,932][    INFO] ===========> Epoch: 6, LR: 0.0009, Previous best: 71.10
[2022-07-31 16:32:59,215][    INFO] Iters: 0, Total loss: 0.031, Loss x: 0.040, Loss s: 0.041, Loss w_fp: 0.002, Mask: 0.729
[2022-07-31 16:34:43,653][    INFO] Iters: 155, Total loss: 0.082, Loss x: 0.105, Loss s: 0.108, Loss w_fp: 0.010, Mask: 0.748
[2022-07-31 16:36:28,750][    INFO] Iters: 310, Total loss: 0.082, Loss x: 0.104, Loss s: 0.108, Loss w_fp: 0.011, Mask: 0.749
[2022-07-31 16:38:12,119][    INFO] Iters: 465, Total loss: 0.084, Loss x: 0.107, Loss s: 0.112, Loss w_fp: 0.012, Mask: 0.749
[2022-07-31 16:39:55,424][    INFO] Iters: 620, Total loss: 0.082, Loss x: 0.103, Loss s: 0.110, Loss w_fp: 0.011, Mask: 0.748
[2022-07-31 16:41:39,005][    INFO] Iters: 775, Total loss: 0.082, Loss x: 0.104, Loss s: 0.109, Loss w_fp: 0.011, Mask: 0.751
[2022-07-31 16:43:22,208][    INFO] Iters: 930, Total loss: 0.080, Loss x: 0.102, Loss s: 0.105, Loss w_fp: 0.011, Mask: 0.755
[2022-07-31 16:45:05,422][    INFO] Iters: 1085, Total loss: 0.079, Loss x: 0.101, Loss s: 0.102, Loss w_fp: 0.011, Mask: 0.756
[2022-07-31 16:47:02,710][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.43
[2022-07-31 16:47:02,710][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 84.18
[2022-07-31 16:47:02,710][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 39.53
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 86.75
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 58.48
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 69.39
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 87.00
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 83.44
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 90.30
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 26.68
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 77.60
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 50.38
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 81.26
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 78.10
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 79.15
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 81.04
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 52.05
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 77.14
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 42.48
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 77.65
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 66.68
[2022-07-31 16:47:02,711][    INFO] ***** Evaluation original ***** >>>> meanIOU: 70.56

[2022-07-31 16:47:02,711][    INFO] ===========> Epoch: 7, LR: 0.0009, Previous best: 71.10
[2022-07-31 16:47:03,984][    INFO] Iters: 0, Total loss: 0.034, Loss x: 0.038, Loss s: 0.046, Loss w_fp: 0.016, Mask: 0.747
[2022-07-31 16:48:47,173][    INFO] Iters: 155, Total loss: 0.081, Loss x: 0.106, Loss s: 0.100, Loss w_fp: 0.011, Mask: 0.745
[2022-07-31 16:50:30,066][    INFO] Iters: 310, Total loss: 0.076, Loss x: 0.096, Loss s: 0.102, Loss w_fp: 0.011, Mask: 0.759
[2022-07-31 16:52:14,532][    INFO] Iters: 465, Total loss: 0.078, Loss x: 0.100, Loss s: 0.100, Loss w_fp: 0.011, Mask: 0.763
