phoenix-srun: Job 5774 scheduled successfully!
Current QUOTA_TYPE is [reserved], which means the job has occupied quota in RESERVED_TOTAL under your partition.
Current PHX_PRIORITY is normal

[2022-07-30 01:42:13,636][    INFO] {'backbone': 'resnet101',
[2022-07-30 02:00:24,976][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 47.50
[2022-07-30 02:00:24,976][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 75.63
[2022-07-30 02:00:24,976][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 54.89
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 61.77
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 86.18
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 79.70
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 82.64
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 22.80
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 61.66
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 25.26
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 73.11
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 68.28
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 75.48
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 74.92
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 33.48
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 66.67
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 5.88
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 68.31
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 55.97
[2022-07-30 02:00:24,977][    INFO] ***** Evaluation original ***** >>>> meanIOU: 61.18

[2022-07-30 02:00:25,727][    INFO] ===========> Epoch: 1, LR: 0.0010, Previous best: 61.18
[2022-07-30 02:00:26,878][    INFO] Iters: 0, Total loss: 0.134, Loss x: 0.236, Loss s: 0.059, Loss w_fp: 0.004, Mask: 0.309
[2022-07-30 02:02:15,520][    INFO] Iters: 162, Total loss: 0.088, Loss x: 0.104, Loss s: 0.120, Loss w_fp: 0.023, Mask: 0.694
[2022-07-30 02:04:04,296][    INFO] Iters: 324, Total loss: 0.083, Loss x: 0.095, Loss s: 0.120, Loss w_fp: 0.021, Mask: 0.700
[2022-07-30 02:05:52,711][    INFO] Iters: 486, Total loss: 0.082, Loss x: 0.094, Loss s: 0.120, Loss w_fp: 0.022, Mask: 0.706
[2022-07-30 02:07:41,809][    INFO] Iters: 648, Total loss: 0.084, Loss x: 0.095, Loss s: 0.123, Loss w_fp: 0.021, Mask: 0.705
[2022-07-30 02:09:29,691][    INFO] Iters: 810, Total loss: 0.082, Loss x: 0.091, Loss s: 0.122, Loss w_fp: 0.022, Mask: 0.712
[2022-07-30 02:11:17,836][    INFO] Iters: 972, Total loss: 0.080, Loss x: 0.089, Loss s: 0.120, Loss w_fp: 0.022, Mask: 0.712
[2022-07-30 02:13:06,370][    INFO] Iters: 1134, Total loss: 0.079, Loss x: 0.087, Loss s: 0.120, Loss w_fp: 0.022, Mask: 0.718
[2022-07-30 02:14:55,421][    INFO] Iters: 1296, Total loss: 0.077, Loss x: 0.084, Loss s: 0.120, Loss w_fp: 0.022, Mask: 0.723
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 91.74
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 78.08
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 52.92
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 83.08
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 55.61
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 61.46
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 88.13
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 81.63
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 83.39
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 24.60
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 74.77
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 43.23
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 79.84
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 70.55
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 77.81
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 77.69
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 39.45
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 79.28
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 28.67
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 81.90
[2022-07-30 02:15:12,075][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 60.74
[2022-07-30 02:15:12,076][    INFO] ***** Evaluation original ***** >>>> meanIOU: 67.36

[2022-07-30 02:15:12,714][    INFO] ===========> Epoch: 2, LR: 0.0010, Previous best: 67.36
[2022-07-30 02:15:13,853][    INFO] Iters: 0, Total loss: 0.044, Loss x: 0.067, Loss s: 0.026, Loss w_fp: 0.016, Mask: 0.785
[2022-07-30 02:17:03,186][    INFO] Iters: 162, Total loss: 0.075, Loss x: 0.079, Loss s: 0.119, Loss w_fp: 0.022, Mask: 0.754
[2022-07-30 02:18:53,421][    INFO] Iters: 324, Total loss: 0.073, Loss x: 0.074, Loss s: 0.124, Loss w_fp: 0.020, Mask: 0.744
[2022-07-30 02:20:43,309][    INFO] Iters: 486, Total loss: 0.072, Loss x: 0.073, Loss s: 0.120, Loss w_fp: 0.020, Mask: 0.751
[2022-07-30 02:22:32,325][    INFO] Iters: 648, Total loss: 0.070, Loss x: 0.069, Loss s: 0.123, Loss w_fp: 0.020, Mask: 0.752
[2022-07-30 02:24:21,894][    INFO] Iters: 810, Total loss: 0.069, Loss x: 0.066, Loss s: 0.126, Loss w_fp: 0.020, Mask: 0.751
[2022-07-30 02:26:11,340][    INFO] Iters: 972, Total loss: 0.068, Loss x: 0.064, Loss s: 0.123, Loss w_fp: 0.019, Mask: 0.753
[2022-07-30 02:28:00,712][    INFO] Iters: 1134, Total loss: 0.066, Loss x: 0.062, Loss s: 0.121, Loss w_fp: 0.019, Mask: 0.753
[2022-07-30 02:29:51,824][    INFO] Iters: 1296, Total loss: 0.066, Loss x: 0.062, Loss s: 0.120, Loss w_fp: 0.019, Mask: 0.755
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.11
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 80.71
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 54.15
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 78.28
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 61.97
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 63.28
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 80.89
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 81.13
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 87.54
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 26.72
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 76.18
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 48.33
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 81.65
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 73.20
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 76.69
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 77.98
[2022-07-30 02:30:08,571][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 45.47
[2022-07-30 02:30:08,572][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 77.54
[2022-07-30 02:30:08,572][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 41.95
[2022-07-30 02:30:08,572][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 81.97
[2022-07-30 02:30:08,572][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 60.69
[2022-07-30 02:30:08,572][    INFO] ***** Evaluation original ***** >>>> meanIOU: 68.97

[2022-07-30 02:30:09,179][    INFO] ===========> Epoch: 3, LR: 0.0010, Previous best: 68.97
[2022-07-30 02:30:10,272][    INFO] Iters: 0, Total loss: 0.097, Loss x: 0.062, Loss s: 0.255, Loss w_fp: 0.009, Mask: 0.854
[2022-07-30 02:31:59,848][    INFO] Iters: 162, Total loss: 0.057, Loss x: 0.049, Loss s: 0.116, Loss w_fp: 0.016, Mask: 0.783
[2022-07-30 02:33:49,834][    INFO] Iters: 324, Total loss: 0.057, Loss x: 0.052, Loss s: 0.109, Loss w_fp: 0.016, Mask: 0.775
[2022-07-30 02:35:40,162][    INFO] Iters: 486, Total loss: 0.058, Loss x: 0.051, Loss s: 0.114, Loss w_fp: 0.016, Mask: 0.779
[2022-07-30 02:37:30,546][    INFO] Iters: 648, Total loss: 0.059, Loss x: 0.050, Loss s: 0.117, Loss w_fp: 0.017, Mask: 0.780
[2022-07-30 02:39:20,285][    INFO] Iters: 810, Total loss: 0.059, Loss x: 0.050, Loss s: 0.119, Loss w_fp: 0.017, Mask: 0.779
[2022-07-30 02:41:09,632][    INFO] Iters: 972, Total loss: 0.059, Loss x: 0.051, Loss s: 0.117, Loss w_fp: 0.017, Mask: 0.777
[2022-07-30 02:42:59,216][    INFO] Iters: 1134, Total loss: 0.059, Loss x: 0.052, Loss s: 0.117, Loss w_fp: 0.017, Mask: 0.774
[2022-07-30 02:44:47,977][    INFO] Iters: 1296, Total loss: 0.058, Loss x: 0.051, Loss s: 0.115, Loss w_fp: 0.016, Mask: 0.775
[2022-07-30 02:45:04,748][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.55
[2022-07-30 02:45:04,748][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 82.55
[2022-07-30 02:45:04,748][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 57.66
[2022-07-30 02:45:04,748][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 76.50
[2022-07-30 02:45:04,748][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 64.16
[2022-07-30 02:45:04,748][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 67.90
[2022-07-30 02:45:04,748][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 85.62
[2022-07-30 02:45:04,748][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 81.86
[2022-07-30 02:45:04,748][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 87.17
[2022-07-30 02:45:04,750][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 26.66
[2022-07-30 02:45:04,750][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 73.73
[2022-07-30 02:45:04,750][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 49.02
[2022-07-30 02:45:04,750][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 79.84
[2022-07-30 02:45:04,750][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 78.28
[2022-07-30 02:45:04,750][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 81.00
[2022-07-30 02:45:04,750][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 80.39
[2022-07-30 02:45:04,750][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 45.29
[2022-07-30 02:45:04,750][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 74.40
[2022-07-30 02:45:04,750][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 24.07
[2022-07-30 02:45:04,750][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 82.83
[2022-07-30 02:45:04,750][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 62.42
[2022-07-30 02:45:04,751][    INFO] ***** Evaluation original ***** >>>> meanIOU: 69.23

[2022-07-30 02:45:05,372][    INFO] ===========> Epoch: 4, LR: 0.0010, Previous best: 69.23
[2022-07-30 02:45:06,502][    INFO] Iters: 0, Total loss: 0.055, Loss x: 0.031, Loss s: 0.132, Loss w_fp: 0.025, Mask: 0.575
[2022-07-30 02:46:56,243][    INFO] Iters: 162, Total loss: 0.052, Loss x: 0.043, Loss s: 0.106, Loss w_fp: 0.016, Mask: 0.766
[2022-07-30 02:48:43,763][    INFO] Iters: 324, Total loss: 0.052, Loss x: 0.043, Loss s: 0.108, Loss w_fp: 0.016, Mask: 0.783
[2022-07-30 02:50:31,841][    INFO] Iters: 486, Total loss: 0.051, Loss x: 0.043, Loss s: 0.104, Loss w_fp: 0.016, Mask: 0.782
[2022-07-30 02:52:21,324][    INFO] Iters: 648, Total loss: 0.052, Loss x: 0.042, Loss s: 0.108, Loss w_fp: 0.016, Mask: 0.786
[2022-07-30 02:54:10,622][    INFO] Iters: 810, Total loss: 0.053, Loss x: 0.042, Loss s: 0.111, Loss w_fp: 0.016, Mask: 0.788
[2022-07-30 02:55:57,731][    INFO] Iters: 972, Total loss: 0.054, Loss x: 0.043, Loss s: 0.115, Loss w_fp: 0.016, Mask: 0.786
[2022-07-30 02:57:46,643][    INFO] Iters: 1134, Total loss: 0.054, Loss x: 0.043, Loss s: 0.114, Loss w_fp: 0.016, Mask: 0.787
[2022-07-30 02:59:34,974][    INFO] Iters: 1296, Total loss: 0.053, Loss x: 0.042, Loss s: 0.113, Loss w_fp: 0.015, Mask: 0.789
[2022-07-30 02:59:52,065][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.47
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 84.40
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 58.80
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 82.16
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 63.96
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 68.15
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 86.42
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 80.88
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 88.48
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 27.99
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 75.23
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 53.22
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 78.14
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 77.82
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 78.28
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 78.61
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 52.18
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 80.69
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 26.63
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 79.06
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 59.11
[2022-07-30 02:59:52,066][    INFO] ***** Evaluation original ***** >>>> meanIOU: 70.13

[2022-07-30 02:59:52,705][    INFO] ===========> Epoch: 5, LR: 0.0009, Previous best: 70.13
[2022-07-30 02:59:53,911][    INFO] Iters: 0, Total loss: 0.058, Loss x: 0.039, Loss s: 0.141, Loss w_fp: 0.012, Mask: 0.812
[2022-07-30 03:01:42,704][    INFO] Iters: 162, Total loss: 0.051, Loss x: 0.036, Loss s: 0.113, Loss w_fp: 0.019, Mask: 0.795
[2022-07-30 03:03:31,602][    INFO] Iters: 324, Total loss: 0.054, Loss x: 0.040, Loss s: 0.118, Loss w_fp: 0.018, Mask: 0.794
[2022-07-30 03:05:20,900][    INFO] Iters: 486, Total loss: 0.054, Loss x: 0.041, Loss s: 0.117, Loss w_fp: 0.018, Mask: 0.797
[2022-07-30 03:07:10,828][    INFO] Iters: 648, Total loss: 0.052, Loss x: 0.040, Loss s: 0.113, Loss w_fp: 0.017, Mask: 0.795
[2022-07-30 03:09:00,723][    INFO] Iters: 810, Total loss: 0.052, Loss x: 0.039, Loss s: 0.112, Loss w_fp: 0.017, Mask: 0.796
[2022-07-30 03:10:49,482][    INFO] Iters: 972, Total loss: 0.052, Loss x: 0.039, Loss s: 0.113, Loss w_fp: 0.016, Mask: 0.798
[2022-07-30 03:12:37,779][    INFO] Iters: 1134, Total loss: 0.052, Loss x: 0.038, Loss s: 0.113, Loss w_fp: 0.016, Mask: 0.800
[2022-07-30 03:14:26,767][    INFO] Iters: 1296, Total loss: 0.051, Loss x: 0.038, Loss s: 0.112, Loss w_fp: 0.016, Mask: 0.800
[2022-07-30 03:14:43,077][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.63
[2022-07-30 03:14:43,077][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 80.19
[2022-07-30 03:14:43,077][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 61.72
[2022-07-30 03:14:43,077][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 81.49
[2022-07-30 03:14:43,077][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 65.45
[2022-07-30 03:14:43,077][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 66.40
[2022-07-30 03:14:43,077][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 81.69
[2022-07-30 03:14:43,077][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 81.28
[2022-07-30 03:14:43,077][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 87.30
[2022-07-30 03:14:43,077][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 28.35
[2022-07-30 03:14:43,077][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 80.22
[2022-07-30 03:14:43,078][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 56.47
[2022-07-30 03:14:43,078][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 82.56
[2022-07-30 03:14:43,078][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 78.75
[2022-07-30 03:14:43,078][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 79.52
[2022-07-30 03:14:43,078][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 80.05
[2022-07-30 03:14:43,078][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 50.20
[2022-07-30 03:14:43,078][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 76.78
[2022-07-30 03:14:43,078][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 39.88
[2022-07-30 03:14:43,078][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 80.39
[2022-07-30 03:14:43,078][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 59.89
[2022-07-30 03:14:43,078][    INFO] ***** Evaluation original ***** >>>> meanIOU: 71.01

[2022-07-30 03:14:44,314][    INFO] ===========> Epoch: 6, LR: 0.0009, Previous best: 71.01
[2022-07-30 03:14:45,466][    INFO] Iters: 0, Total loss: 0.018, Loss x: 0.026, Loss s: 0.014, Loss w_fp: 0.007, Mask: 0.911
[2022-07-30 03:16:34,454][    INFO] Iters: 162, Total loss: 0.053, Loss x: 0.037, Loss s: 0.122, Loss w_fp: 0.015, Mask: 0.801
[2022-07-30 03:18:23,510][    INFO] Iters: 324, Total loss: 0.052, Loss x: 0.037, Loss s: 0.117, Loss w_fp: 0.016, Mask: 0.804
[2022-07-30 03:20:13,608][    INFO] Iters: 486, Total loss: 0.049, Loss x: 0.035, Loss s: 0.110, Loss w_fp: 0.016, Mask: 0.809
[2022-07-30 03:22:02,244][    INFO] Iters: 648, Total loss: 0.048, Loss x: 0.034, Loss s: 0.110, Loss w_fp: 0.015, Mask: 0.814
[2022-07-30 03:23:51,632][    INFO] Iters: 810, Total loss: 0.047, Loss x: 0.034, Loss s: 0.104, Loss w_fp: 0.015, Mask: 0.817
[2022-07-30 03:25:40,732][    INFO] Iters: 972, Total loss: 0.047, Loss x: 0.035, Loss s: 0.106, Loss w_fp: 0.015, Mask: 0.814
[2022-07-30 03:27:29,239][    INFO] Iters: 1134, Total loss: 0.047, Loss x: 0.034, Loss s: 0.106, Loss w_fp: 0.014, Mask: 0.814
[2022-07-30 03:29:17,893][    INFO] Iters: 1296, Total loss: 0.047, Loss x: 0.034, Loss s: 0.107, Loss w_fp: 0.014, Mask: 0.816
[2022-07-30 03:29:34,386][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 93.28
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 84.84
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 62.76
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 85.13
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 64.16
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 70.85
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 87.75
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 84.08
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 89.83
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 24.57
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 81.96
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 57.86
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 84.40
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 82.24
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 83.10
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 81.75
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 48.77
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 82.65
[2022-07-30 03:29:34,387][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 20.98
