phoenix-srun: Job 5485 scheduled successfully!
Current QUOTA_TYPE is [reserved], which means the job has occupied quota in RESERVED_TOTAL under your partition.
Current PHX_PRIORITY is normal

[2022-07-29 11:50:06,270][    INFO] {'backbone': 'resnet101',
[2022-07-29 12:07:39,987][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 41.60
[2022-07-29 12:07:39,987][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 78.75
[2022-07-29 12:07:39,987][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 55.74
[2022-07-29 12:07:39,987][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 66.73
[2022-07-29 12:07:39,987][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 84.31
[2022-07-29 12:07:39,987][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 76.01
[2022-07-29 12:07:39,987][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 71.22
[2022-07-29 12:07:39,987][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 22.32
[2022-07-29 12:07:39,988][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 57.84
[2022-07-29 12:07:39,988][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 47.81
[2022-07-29 12:07:39,988][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 65.15
[2022-07-29 12:07:39,988][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 64.17
[2022-07-29 12:07:39,988][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 69.84
[2022-07-29 12:07:39,988][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 76.92
[2022-07-29 12:07:39,988][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 26.14
[2022-07-29 12:07:39,988][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 74.73
[2022-07-29 12:07:39,988][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 32.99
[2022-07-29 12:07:39,988][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 68.17
[2022-07-29 12:07:39,988][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 56.65
[2022-07-29 12:07:39,988][    INFO] ***** Evaluation original ***** >>>> meanIOU: 62.27

[2022-07-29 12:07:41,056][    INFO] ===========> Epoch: 1, LR: 0.0010, Previous best: 62.27
[2022-07-29 12:07:42,153][    INFO] Iters: 0, Total loss: 0.065, Loss x: 0.087, Loss s: 0.084, Loss w_fp: 0.003, Mask: 0.533
[2022-07-29 12:09:26,777][    INFO] Iters: 153, Total loss: 0.128, Loss x: 0.194, Loss s: 0.102, Loss w_fp: 0.020, Mask: 0.625
[2022-07-29 12:11:10,340][    INFO] Iters: 306, Total loss: 0.132, Loss x: 0.207, Loss s: 0.098, Loss w_fp: 0.018, Mask: 0.644
[2022-07-29 12:12:54,261][    INFO] Iters: 459, Total loss: 0.128, Loss x: 0.194, Loss s: 0.104, Loss w_fp: 0.020, Mask: 0.647
[2022-07-29 12:14:37,931][    INFO] Iters: 612, Total loss: 0.123, Loss x: 0.184, Loss s: 0.104, Loss w_fp: 0.019, Mask: 0.657
[2022-07-29 12:16:21,354][    INFO] Iters: 765, Total loss: 0.118, Loss x: 0.173, Loss s: 0.106, Loss w_fp: 0.020, Mask: 0.665
[2022-07-29 12:18:04,069][    INFO] Iters: 918, Total loss: 0.118, Loss x: 0.172, Loss s: 0.108, Loss w_fp: 0.019, Mask: 0.671
[2022-07-29 12:19:46,745][    INFO] Iters: 1071, Total loss: 0.115, Loss x: 0.168, Loss s: 0.106, Loss w_fp: 0.019, Mask: 0.676
[2022-07-29 12:21:29,498][    INFO] Iters: 1224, Total loss: 0.115, Loss x: 0.166, Loss s: 0.108, Loss w_fp: 0.019, Mask: 0.679
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.28
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 81.86
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 49.00
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 81.71
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 68.06
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 72.13
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 87.97
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 79.64
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 86.59
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 28.74
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 78.47
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 51.03
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 81.81
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 68.19
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 74.77
[2022-07-29 12:21:48,848][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 78.10
[2022-07-29 12:21:48,849][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 38.57
[2022-07-29 12:21:48,849][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 75.20
[2022-07-29 12:21:48,849][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 40.73
[2022-07-29 12:21:48,849][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 78.74
[2022-07-29 12:21:48,849][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 64.05
[2022-07-29 12:21:48,849][    INFO] ***** Evaluation original ***** >>>> meanIOU: 69.41

[2022-07-29 12:21:49,980][    INFO] ===========> Epoch: 2, LR: 0.0010, Previous best: 69.41
[2022-07-29 12:21:51,203][    INFO] Iters: 0, Total loss: 0.033, Loss x: 0.046, Loss s: 0.031, Loss w_fp: 0.011, Mask: 0.323
[2022-07-29 12:23:36,321][    INFO] Iters: 153, Total loss: 0.109, Loss x: 0.150, Loss s: 0.121, Loss w_fp: 0.015, Mask: 0.690
[2022-07-29 12:25:19,727][    INFO] Iters: 306, Total loss: 0.103, Loss x: 0.141, Loss s: 0.113, Loss w_fp: 0.016, Mask: 0.704
[2022-07-29 12:27:03,331][    INFO] Iters: 459, Total loss: 0.102, Loss x: 0.142, Loss s: 0.108, Loss w_fp: 0.015, Mask: 0.702
[2022-07-29 12:28:46,944][    INFO] Iters: 612, Total loss: 0.098, Loss x: 0.134, Loss s: 0.107, Loss w_fp: 0.015, Mask: 0.707
[2022-07-29 12:30:29,756][    INFO] Iters: 765, Total loss: 0.097, Loss x: 0.132, Loss s: 0.110, Loss w_fp: 0.016, Mask: 0.716
[2022-07-29 12:32:14,177][    INFO] Iters: 918, Total loss: 0.096, Loss x: 0.128, Loss s: 0.111, Loss w_fp: 0.016, Mask: 0.715
[2022-07-29 12:33:57,236][    INFO] Iters: 1071, Total loss: 0.094, Loss x: 0.126, Loss s: 0.110, Loss w_fp: 0.016, Mask: 0.717
[2022-07-29 12:35:40,289][    INFO] Iters: 1224, Total loss: 0.093, Loss x: 0.124, Loss s: 0.110, Loss w_fp: 0.016, Mask: 0.719
[2022-07-29 12:35:59,437][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.54
[2022-07-29 12:35:59,437][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 80.97
[2022-07-29 12:35:59,437][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 50.99
[2022-07-29 12:35:59,437][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 82.93
[2022-07-29 12:35:59,437][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 64.09
[2022-07-29 12:35:59,437][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 70.11
[2022-07-29 12:35:59,437][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 82.32
[2022-07-29 12:35:59,437][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 82.13
[2022-07-29 12:35:59,437][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 83.68
[2022-07-29 12:35:59,438][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 29.10
[2022-07-29 12:35:59,438][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 72.05
[2022-07-29 12:35:59,438][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 54.89
[2022-07-29 12:35:59,438][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 80.24
[2022-07-29 12:35:59,438][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 73.80
[2022-07-29 12:35:59,438][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 75.02
[2022-07-29 12:35:59,438][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 79.77
[2022-07-29 12:35:59,438][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 44.22
[2022-07-29 12:35:59,438][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 69.91
[2022-07-29 12:35:59,438][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 44.18
[2022-07-29 12:35:59,438][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 77.83
[2022-07-29 12:35:59,438][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 63.03
[2022-07-29 12:35:59,438][    INFO] ***** Evaluation original ***** >>>> meanIOU: 69.23

[2022-07-29 12:35:59,438][    INFO] ===========> Epoch: 3, LR: 0.0010, Previous best: 69.41
[2022-07-29 12:36:00,677][    INFO] Iters: 0, Total loss: 0.048, Loss x: 0.036, Loss s: 0.090, Loss w_fp: 0.031, Mask: 0.789
[2022-07-29 12:37:43,441][    INFO] Iters: 153, Total loss: 0.089, Loss x: 0.108, Loss s: 0.122, Loss w_fp: 0.017, Mask: 0.729
[2022-07-29 12:39:27,118][    INFO] Iters: 306, Total loss: 0.082, Loss x: 0.102, Loss s: 0.107, Loss w_fp: 0.017, Mask: 0.734
[2022-07-29 12:41:10,591][    INFO] Iters: 459, Total loss: 0.080, Loss x: 0.100, Loss s: 0.104, Loss w_fp: 0.017, Mask: 0.740
[2022-07-29 12:42:54,023][    INFO] Iters: 612, Total loss: 0.080, Loss x: 0.097, Loss s: 0.112, Loss w_fp: 0.016, Mask: 0.740
[2022-07-29 12:44:37,837][    INFO] Iters: 765, Total loss: 0.079, Loss x: 0.095, Loss s: 0.109, Loss w_fp: 0.016, Mask: 0.740
[2022-07-29 12:46:21,241][    INFO] Iters: 918, Total loss: 0.078, Loss x: 0.095, Loss s: 0.108, Loss w_fp: 0.016, Mask: 0.747
[2022-07-29 12:48:03,886][    INFO] Iters: 1071, Total loss: 0.079, Loss x: 0.098, Loss s: 0.107, Loss w_fp: 0.015, Mask: 0.746
[2022-07-29 12:49:46,447][    INFO] Iters: 1224, Total loss: 0.078, Loss x: 0.096, Loss s: 0.106, Loss w_fp: 0.015, Mask: 0.747
[2022-07-29 12:50:05,326][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.86
[2022-07-29 12:50:05,326][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 86.50
[2022-07-29 12:50:05,326][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 57.38
[2022-07-29 12:50:05,326][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 84.98
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 63.71
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 72.64
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 90.54
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 83.41
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 88.20
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 29.85
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 85.70
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 54.30
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 84.49
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 84.13
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 78.46
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 80.35
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 45.05
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 84.02
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 45.63
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 81.05
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 59.69
[2022-07-29 12:50:05,327][    INFO] ***** Evaluation original ***** >>>> meanIOU: 73.00

[2022-07-29 12:50:06,428][    INFO] ===========> Epoch: 4, LR: 0.0010, Previous best: 73.00
[2022-07-29 12:50:07,573][    INFO] Iters: 0, Total loss: 0.019, Loss x: 0.012, Loss s: 0.046, Loss w_fp: 0.008, Mask: 0.617
[2022-07-29 12:51:51,825][    INFO] Iters: 153, Total loss: 0.071, Loss x: 0.080, Loss s: 0.106, Loss w_fp: 0.015, Mask: 0.764
[2022-07-29 12:53:36,475][    INFO] Iters: 306, Total loss: 0.072, Loss x: 0.081, Loss s: 0.113, Loss w_fp: 0.014, Mask: 0.757
[2022-07-29 12:55:19,741][    INFO] Iters: 459, Total loss: 0.071, Loss x: 0.082, Loss s: 0.107, Loss w_fp: 0.013, Mask: 0.765
[2022-07-29 12:57:03,932][    INFO] Iters: 612, Total loss: 0.072, Loss x: 0.082, Loss s: 0.108, Loss w_fp: 0.014, Mask: 0.763
[2022-07-29 12:58:47,276][    INFO] Iters: 765, Total loss: 0.071, Loss x: 0.082, Loss s: 0.108, Loss w_fp: 0.013, Mask: 0.766
[2022-07-29 13:00:31,129][    INFO] Iters: 918, Total loss: 0.071, Loss x: 0.082, Loss s: 0.107, Loss w_fp: 0.014, Mask: 0.764
[2022-07-29 13:02:14,876][    INFO] Iters: 1071, Total loss: 0.072, Loss x: 0.083, Loss s: 0.108, Loss w_fp: 0.014, Mask: 0.761
[2022-07-29 13:03:58,843][    INFO] Iters: 1224, Total loss: 0.072, Loss x: 0.083, Loss s: 0.105, Loss w_fp: 0.014, Mask: 0.763
[2022-07-29 13:04:17,641][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 93.20
[2022-07-29 13:04:17,641][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 83.40
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 56.41
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 76.79
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 65.86
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 73.64
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 90.31
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 84.64
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 85.56
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 30.07
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 81.60
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 52.21
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 85.56
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 79.42
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 79.51
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 82.27
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 33.88
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 76.30
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 47.55
[2022-07-29 13:04:17,642][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 82.91
[2022-07-29 13:04:17,643][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 65.12
[2022-07-29 13:04:17,643][    INFO] ***** Evaluation original ***** >>>> meanIOU: 71.72

[2022-07-29 13:04:17,643][    INFO] ===========> Epoch: 5, LR: 0.0009, Previous best: 73.00
[2022-07-29 13:04:18,888][    INFO] Iters: 0, Total loss: 0.102, Loss x: 0.113, Loss s: 0.182, Loss w_fp: 0.001, Mask: 0.808
[2022-07-29 13:06:01,520][    INFO] Iters: 153, Total loss: 0.071, Loss x: 0.080, Loss s: 0.110, Loss w_fp: 0.012, Mask: 0.767
[2022-07-29 13:07:45,698][    INFO] Iters: 306, Total loss: 0.071, Loss x: 0.078, Loss s: 0.113, Loss w_fp: 0.014, Mask: 0.757
[2022-07-29 13:09:29,565][    INFO] Iters: 459, Total loss: 0.069, Loss x: 0.078, Loss s: 0.107, Loss w_fp: 0.013, Mask: 0.763
[2022-07-29 13:11:13,753][    INFO] Iters: 612, Total loss: 0.069, Loss x: 0.077, Loss s: 0.110, Loss w_fp: 0.013, Mask: 0.757
[2022-07-29 13:12:56,325][    INFO] Iters: 765, Total loss: 0.068, Loss x: 0.076, Loss s: 0.107, Loss w_fp: 0.013, Mask: 0.765
[2022-07-29 13:14:40,401][    INFO] Iters: 918, Total loss: 0.067, Loss x: 0.074, Loss s: 0.107, Loss w_fp: 0.013, Mask: 0.770
[2022-07-29 13:16:23,386][    INFO] Iters: 1071, Total loss: 0.068, Loss x: 0.077, Loss s: 0.107, Loss w_fp: 0.013, Mask: 0.770
[2022-07-29 13:18:07,008][    INFO] Iters: 1224, Total loss: 0.068, Loss x: 0.075, Loss s: 0.106, Loss w_fp: 0.013, Mask: 0.771
[2022-07-29 13:18:25,413][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 93.43
[2022-07-29 13:18:25,413][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 86.06
[2022-07-29 13:18:25,413][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 58.93
[2022-07-29 13:18:25,413][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 85.73
[2022-07-29 13:18:25,413][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 69.33
[2022-07-29 13:18:25,413][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 75.06
[2022-07-29 13:18:25,413][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 89.78
[2022-07-29 13:18:25,413][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 84.30
[2022-07-29 13:18:25,414][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 86.64
[2022-07-29 13:18:25,414][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 32.74
[2022-07-29 13:18:25,414][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 79.76
[2022-07-29 13:18:25,414][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 58.06
[2022-07-29 13:18:25,414][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 83.01
[2022-07-29 13:18:25,414][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 81.28
[2022-07-29 13:18:25,414][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 77.72
[2022-07-29 13:18:25,414][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 81.65
[2022-07-29 13:18:25,414][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 48.91
[2022-07-29 13:18:25,414][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 85.10
[2022-07-29 13:18:25,414][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 44.75
[2022-07-29 13:18:25,414][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 82.49
[2022-07-29 13:18:25,414][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 62.08
[2022-07-29 13:18:25,414][    INFO] ***** Evaluation original ***** >>>> meanIOU: 73.66

[2022-07-29 13:18:26,630][    INFO] ===========> Epoch: 6, LR: 0.0009, Previous best: 73.66
[2022-07-29 13:18:27,793][    INFO] Iters: 0, Total loss: 0.014, Loss x: 0.019, Loss s: 0.012, Loss w_fp: 0.004, Mask: 0.822
[2022-07-29 13:20:11,305][    INFO] Iters: 153, Total loss: 0.060, Loss x: 0.064, Loss s: 0.098, Loss w_fp: 0.014, Mask: 0.797
[2022-07-29 13:21:54,356][    INFO] Iters: 306, Total loss: 0.061, Loss x: 0.068, Loss s: 0.096, Loss w_fp: 0.013, Mask: 0.801
[2022-07-29 13:23:37,553][    INFO] Iters: 459, Total loss: 0.063, Loss x: 0.070, Loss s: 0.099, Loss w_fp: 0.012, Mask: 0.796
[2022-07-29 13:25:21,478][    INFO] Iters: 612, Total loss: 0.063, Loss x: 0.068, Loss s: 0.104, Loss w_fp: 0.013, Mask: 0.791
[2022-07-29 13:27:04,822][    INFO] Iters: 765, Total loss: 0.063, Loss x: 0.068, Loss s: 0.105, Loss w_fp: 0.013, Mask: 0.788
[2022-07-29 13:28:48,190][    INFO] Iters: 918, Total loss: 0.063, Loss x: 0.068, Loss s: 0.106, Loss w_fp: 0.013, Mask: 0.788
[2022-07-29 13:30:32,230][    INFO] Iters: 1071, Total loss: 0.063, Loss x: 0.068, Loss s: 0.103, Loss w_fp: 0.012, Mask: 0.788
[2022-07-29 13:32:16,261][    INFO] Iters: 1224, Total loss: 0.062, Loss x: 0.067, Loss s: 0.103, Loss w_fp: 0.012, Mask: 0.787
[2022-07-29 13:32:34,901][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 93.69
[2022-07-29 13:32:34,901][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 87.26
[2022-07-29 13:32:34,901][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 61.17
[2022-07-29 13:32:34,901][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 84.55
[2022-07-29 13:32:34,901][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 69.40
[2022-07-29 13:32:34,901][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 74.95
[2022-07-29 13:32:34,901][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 91.72
[2022-07-29 13:32:34,901][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 83.93
[2022-07-29 13:32:34,901][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 89.29
[2022-07-29 13:32:34,902][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 35.62
[2022-07-29 13:32:34,902][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 84.72
[2022-07-29 13:32:34,902][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 59.08
[2022-07-29 13:32:34,902][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 84.18
[2022-07-29 13:32:34,902][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 83.93
[2022-07-29 13:32:34,902][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 79.29
[2022-07-29 13:32:34,902][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 81.24
[2022-07-29 13:32:34,902][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 48.52
[2022-07-29 13:32:34,902][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 83.74
[2022-07-29 13:32:34,902][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 47.14
