phoenix-srun: Job 5834 scheduled successfully!
Current QUOTA_TYPE is [reserved], which means the job has occupied quota in RESERVED_TOTAL under your partition.
Current PHX_PRIORITY is normal

[2022-07-30 17:50:05,354][    INFO] {'backbone': 'resnet101',
[2022-07-30 18:07:59,994][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 48.86
[2022-07-30 18:07:59,994][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 72.29
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 54.48
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 66.08
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 86.42
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 80.47
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 80.55
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 20.75
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 51.58
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 35.93
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 64.88
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 60.07
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 75.57
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 74.90
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 38.78
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 62.95
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 24.09
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 72.85
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 58.94
[2022-07-30 18:07:59,995][    INFO] ***** Evaluation original ***** >>>> meanIOU: 61.63

[2022-07-30 18:07:59,995][    INFO] ===========> Epoch: 1, LR: 0.0010, Previous best: 61.63
[2022-07-30 18:08:01,098][    INFO] Iters: 0, Total loss: 0.063, Loss x: 0.077, Loss s: 0.068, Loss w_fp: 0.032, Mask: 0.492
[2022-07-30 18:09:48,909][    INFO] Iters: 162, Total loss: 0.081, Loss x: 0.087, Loss s: 0.126, Loss w_fp: 0.026, Mask: 0.684
[2022-07-30 18:11:37,659][    INFO] Iters: 324, Total loss: 0.083, Loss x: 0.092, Loss s: 0.123, Loss w_fp: 0.024, Mask: 0.696
[2022-07-30 18:13:26,625][    INFO] Iters: 486, Total loss: 0.082, Loss x: 0.094, Loss s: 0.117, Loss w_fp: 0.024, Mask: 0.704
[2022-07-30 18:15:15,323][    INFO] Iters: 648, Total loss: 0.083, Loss x: 0.093, Loss s: 0.120, Loss w_fp: 0.024, Mask: 0.705
[2022-07-30 18:17:04,021][    INFO] Iters: 810, Total loss: 0.081, Loss x: 0.091, Loss s: 0.118, Loss w_fp: 0.024, Mask: 0.708
[2022-07-30 18:18:52,443][    INFO] Iters: 972, Total loss: 0.080, Loss x: 0.088, Loss s: 0.121, Loss w_fp: 0.023, Mask: 0.708
[2022-07-30 18:20:40,823][    INFO] Iters: 1134, Total loss: 0.079, Loss x: 0.086, Loss s: 0.120, Loss w_fp: 0.022, Mask: 0.711
[2022-07-30 18:22:29,388][    INFO] Iters: 1296, Total loss: 0.078, Loss x: 0.085, Loss s: 0.120, Loss w_fp: 0.022, Mask: 0.716
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 91.52
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 79.57
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 53.88
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 78.42
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 55.07
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 65.40
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 86.86
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 79.95
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 82.68
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 26.65
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 58.87
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 49.05
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 76.96
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 65.93
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 76.06
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 76.14
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 43.73
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 63.82
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 20.24
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 77.70
[2022-07-30 18:22:46,063][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 57.03
[2022-07-30 18:22:46,064][    INFO] ***** Evaluation original ***** >>>> meanIOU: 65.03

[2022-07-30 18:22:46,064][    INFO] ===========> Epoch: 2, LR: 0.0010, Previous best: 65.03
[2022-07-30 18:22:47,147][    INFO] Iters: 0, Total loss: 0.070, Loss x: 0.063, Loss s: 0.152, Loss w_fp: 0.002, Mask: 0.717
[2022-07-30 18:24:34,917][    INFO] Iters: 162, Total loss: 0.063, Loss x: 0.069, Loss s: 0.097, Loss w_fp: 0.018, Mask: 0.740
[2022-07-30 18:26:23,165][    INFO] Iters: 324, Total loss: 0.064, Loss x: 0.063, Loss s: 0.110, Loss w_fp: 0.018, Mask: 0.741
[2022-07-30 18:28:11,541][    INFO] Iters: 486, Total loss: 0.068, Loss x: 0.065, Loss s: 0.123, Loss w_fp: 0.018, Mask: 0.743
[2022-07-30 18:29:59,584][    INFO] Iters: 648, Total loss: 0.069, Loss x: 0.066, Loss s: 0.126, Loss w_fp: 0.018, Mask: 0.741
[2022-07-30 18:31:48,266][    INFO] Iters: 810, Total loss: 0.068, Loss x: 0.065, Loss s: 0.125, Loss w_fp: 0.018, Mask: 0.745
[2022-07-30 18:33:35,925][    INFO] Iters: 972, Total loss: 0.068, Loss x: 0.065, Loss s: 0.124, Loss w_fp: 0.019, Mask: 0.750
[2022-07-30 18:35:23,705][    INFO] Iters: 1134, Total loss: 0.067, Loss x: 0.064, Loss s: 0.122, Loss w_fp: 0.019, Mask: 0.754
[2022-07-30 18:37:11,895][    INFO] Iters: 1296, Total loss: 0.066, Loss x: 0.062, Loss s: 0.120, Loss w_fp: 0.019, Mask: 0.754
[2022-07-30 18:37:28,682][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.15
[2022-07-30 18:37:28,682][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 80.36
[2022-07-30 18:37:28,682][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 54.54
[2022-07-30 18:37:28,682][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 79.42
[2022-07-30 18:37:28,682][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 59.72
[2022-07-30 18:37:28,682][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 70.35
[2022-07-30 18:37:28,682][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 84.69
[2022-07-30 18:37:28,682][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 81.67
[2022-07-30 18:37:28,682][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 84.40
[2022-07-30 18:37:28,683][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 24.28
[2022-07-30 18:37:28,683][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 64.00
[2022-07-30 18:37:28,683][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 57.48
[2022-07-30 18:37:28,683][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 82.35
[2022-07-30 18:37:28,683][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 67.14
[2022-07-30 18:37:28,683][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 76.27
[2022-07-30 18:37:28,683][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 79.33
[2022-07-30 18:37:28,683][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 44.83
[2022-07-30 18:37:28,683][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 63.78
[2022-07-30 18:37:28,683][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 22.07
[2022-07-30 18:37:28,683][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 78.62
[2022-07-30 18:37:28,683][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 59.00
[2022-07-30 18:37:28,683][    INFO] ***** Evaluation original ***** >>>> meanIOU: 66.97

[2022-07-30 18:37:28,683][    INFO] ===========> Epoch: 3, LR: 0.0010, Previous best: 66.97
[2022-07-30 18:37:29,772][    INFO] Iters: 0, Total loss: 0.083, Loss x: 0.024, Loss s: 0.234, Loss w_fp: 0.048, Mask: 0.650
[2022-07-30 18:39:17,265][    INFO] Iters: 162, Total loss: 0.058, Loss x: 0.051, Loss s: 0.110, Loss w_fp: 0.020, Mask: 0.784
[2022-07-30 18:41:05,527][    INFO] Iters: 324, Total loss: 0.058, Loss x: 0.051, Loss s: 0.112, Loss w_fp: 0.018, Mask: 0.774
[2022-07-30 18:42:53,098][    INFO] Iters: 486, Total loss: 0.061, Loss x: 0.054, Loss s: 0.117, Loss w_fp: 0.019, Mask: 0.776
[2022-07-30 18:44:41,551][    INFO] Iters: 648, Total loss: 0.061, Loss x: 0.054, Loss s: 0.117, Loss w_fp: 0.019, Mask: 0.773
[2022-07-30 18:46:28,925][    INFO] Iters: 810, Total loss: 0.061, Loss x: 0.053, Loss s: 0.120, Loss w_fp: 0.019, Mask: 0.773
[2022-07-30 18:48:17,096][    INFO] Iters: 972, Total loss: 0.062, Loss x: 0.053, Loss s: 0.121, Loss w_fp: 0.019, Mask: 0.773
[2022-07-30 18:50:04,483][    INFO] Iters: 1134, Total loss: 0.062, Loss x: 0.055, Loss s: 0.121, Loss w_fp: 0.018, Mask: 0.772
[2022-07-30 18:51:52,811][    INFO] Iters: 1296, Total loss: 0.061, Loss x: 0.054, Loss s: 0.119, Loss w_fp: 0.018, Mask: 0.775
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.69
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 83.90
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 57.09
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 84.14
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 59.66
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 70.34
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 88.62
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 83.17
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 87.01
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 26.48
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 73.16
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 58.72
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 79.56
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 74.17
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 78.89
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 79.09
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 45.47
[2022-07-30 18:52:09,571][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 81.82
[2022-07-30 18:52:09,572][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 43.90
[2022-07-30 18:52:09,572][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 81.14
[2022-07-30 18:52:09,572][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 62.45
[2022-07-30 18:52:09,572][    INFO] ***** Evaluation original ***** >>>> meanIOU: 71.02

[2022-07-30 18:52:09,572][    INFO] ===========> Epoch: 4, LR: 0.0010, Previous best: 71.02
[2022-07-30 18:52:10,619][    INFO] Iters: 0, Total loss: 0.040, Loss x: 0.023, Loss s: 0.108, Loss w_fp: 0.005, Mask: 0.970
[2022-07-30 18:53:59,523][    INFO] Iters: 162, Total loss: 0.057, Loss x: 0.055, Loss s: 0.102, Loss w_fp: 0.015, Mask: 0.775
[2022-07-30 18:55:48,075][    INFO] Iters: 324, Total loss: 0.056, Loss x: 0.050, Loss s: 0.106, Loss w_fp: 0.016, Mask: 0.791
[2022-07-30 18:57:35,740][    INFO] Iters: 486, Total loss: 0.055, Loss x: 0.048, Loss s: 0.108, Loss w_fp: 0.016, Mask: 0.788
[2022-07-30 18:59:23,026][    INFO] Iters: 648, Total loss: 0.055, Loss x: 0.049, Loss s: 0.105, Loss w_fp: 0.016, Mask: 0.785
[2022-07-30 19:01:11,424][    INFO] Iters: 810, Total loss: 0.055, Loss x: 0.048, Loss s: 0.108, Loss w_fp: 0.017, Mask: 0.788
[2022-07-30 19:02:59,588][    INFO] Iters: 972, Total loss: 0.055, Loss x: 0.047, Loss s: 0.111, Loss w_fp: 0.017, Mask: 0.786
[2022-07-30 19:04:48,430][    INFO] Iters: 1134, Total loss: 0.056, Loss x: 0.048, Loss s: 0.108, Loss w_fp: 0.017, Mask: 0.787
[2022-07-30 19:06:36,594][    INFO] Iters: 1296, Total loss: 0.055, Loss x: 0.047, Loss s: 0.109, Loss w_fp: 0.017, Mask: 0.789
[2022-07-30 19:06:53,938][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.82
[2022-07-30 19:06:53,938][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 82.30
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 60.64
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 84.55
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 62.84
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 73.77
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 89.11
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 83.27
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 88.17
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 22.95
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 79.85
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 57.73
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 80.46
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 77.75
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 81.61
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 79.79
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 46.74
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 75.84
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 44.49
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 81.52
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 63.81
[2022-07-30 19:06:53,939][    INFO] ***** Evaluation original ***** >>>> meanIOU: 71.91

[2022-07-30 19:06:53,939][    INFO] ===========> Epoch: 5, LR: 0.0009, Previous best: 71.91
[2022-07-30 19:06:55,066][    INFO] Iters: 0, Total loss: 0.021, Loss x: 0.032, Loss s: 0.016, Loss w_fp: 0.002, Mask: 0.901
[2022-07-30 19:08:42,930][    INFO] Iters: 162, Total loss: 0.056, Loss x: 0.045, Loss s: 0.118, Loss w_fp: 0.016, Mask: 0.784
[2022-07-30 19:10:30,871][    INFO] Iters: 324, Total loss: 0.055, Loss x: 0.041, Loss s: 0.124, Loss w_fp: 0.014, Mask: 0.794
[2022-07-30 19:12:18,712][    INFO] Iters: 486, Total loss: 0.053, Loss x: 0.039, Loss s: 0.121, Loss w_fp: 0.014, Mask: 0.797
[2022-07-30 19:14:05,986][    INFO] Iters: 648, Total loss: 0.052, Loss x: 0.038, Loss s: 0.119, Loss w_fp: 0.014, Mask: 0.801
[2022-07-30 19:15:53,614][    INFO] Iters: 810, Total loss: 0.051, Loss x: 0.038, Loss s: 0.116, Loss w_fp: 0.014, Mask: 0.800
[2022-07-30 19:17:41,460][    INFO] Iters: 972, Total loss: 0.050, Loss x: 0.037, Loss s: 0.113, Loss w_fp: 0.014, Mask: 0.801
[2022-07-30 19:19:29,159][    INFO] Iters: 1134, Total loss: 0.050, Loss x: 0.037, Loss s: 0.113, Loss w_fp: 0.014, Mask: 0.801
[2022-07-30 19:21:16,716][    INFO] Iters: 1296, Total loss: 0.051, Loss x: 0.038, Loss s: 0.114, Loss w_fp: 0.014, Mask: 0.801
[2022-07-30 19:21:33,235][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 92.89
[2022-07-30 19:21:33,235][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 85.49
[2022-07-30 19:21:33,235][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 61.45
[2022-07-30 19:21:33,235][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 82.96
[2022-07-30 19:21:33,235][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 63.18
[2022-07-30 19:21:33,235][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 70.29
[2022-07-30 19:21:33,235][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 89.42
[2022-07-30 19:21:33,235][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 83.93
[2022-07-30 19:21:33,235][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 88.02
[2022-07-30 19:21:33,235][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 29.74
[2022-07-30 19:21:33,235][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 77.89
[2022-07-30 19:21:33,235][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 60.17
[2022-07-30 19:21:33,235][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 83.09
[2022-07-30 19:21:33,235][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 67.42
[2022-07-30 19:21:33,236][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 79.34
[2022-07-30 19:21:33,236][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 79.94
[2022-07-30 19:21:33,236][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 47.64
[2022-07-30 19:21:33,236][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 76.29
[2022-07-30 19:21:33,236][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 43.28
[2022-07-30 19:21:33,236][    INFO] ***** Evaluation ***** >>>> Class [19 train] IoU: 83.94
[2022-07-30 19:21:33,236][    INFO] ***** Evaluation ***** >>>> Class [20 tv/monitor] IoU: 55.99
[2022-07-30 19:21:33,236][    INFO] ***** Evaluation original ***** >>>> meanIOU: 71.54

[2022-07-30 19:21:33,236][    INFO] ===========> Epoch: 6, LR: 0.0009, Previous best: 71.91
[2022-07-30 19:21:34,331][    INFO] Iters: 0, Total loss: 0.048, Loss x: 0.050, Loss s: 0.085, Loss w_fp: 0.006, Mask: 0.900
[2022-07-30 19:23:22,037][    INFO] Iters: 162, Total loss: 0.053, Loss x: 0.040, Loss s: 0.115, Loss w_fp: 0.015, Mask: 0.809
[2022-07-30 19:25:09,951][    INFO] Iters: 324, Total loss: 0.050, Loss x: 0.039, Loss s: 0.108, Loss w_fp: 0.014, Mask: 0.799
[2022-07-30 19:26:58,230][    INFO] Iters: 486, Total loss: 0.048, Loss x: 0.037, Loss s: 0.105, Loss w_fp: 0.015, Mask: 0.806
[2022-07-30 19:28:47,200][    INFO] Iters: 648, Total loss: 0.047, Loss x: 0.036, Loss s: 0.104, Loss w_fp: 0.014, Mask: 0.809
[2022-07-30 19:30:35,197][    INFO] Iters: 810, Total loss: 0.048, Loss x: 0.036, Loss s: 0.107, Loss w_fp: 0.014, Mask: 0.811
[2022-07-30 19:32:22,815][    INFO] Iters: 972, Total loss: 0.048, Loss x: 0.035, Loss s: 0.109, Loss w_fp: 0.014, Mask: 0.811
[2022-07-30 19:34:10,396][    INFO] Iters: 1134, Total loss: 0.048, Loss x: 0.035, Loss s: 0.110, Loss w_fp: 0.014, Mask: 0.811
[2022-07-30 19:35:57,683][    INFO] Iters: 1296, Total loss: 0.048, Loss x: 0.034, Loss s: 0.110, Loss w_fp: 0.014, Mask: 0.813
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [0 background] IoU: 93.04
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [1 aeroplane] IoU: 85.76
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [2 bicycle] IoU: 61.07
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [3 bird] IoU: 86.64
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [4 boat] IoU: 63.25
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [5 bottle] IoU: 71.52
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [6 bus] IoU: 88.61
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [7 car] IoU: 84.95
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [8 cat] IoU: 86.65
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [9 chair] IoU: 29.47
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [10 cow] IoU: 85.27
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [11 dining table] IoU: 51.96
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [12 dog] IoU: 82.05
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [13 horse] IoU: 82.69
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [14 motorbike] IoU: 81.30
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [15 person] IoU: 81.39
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [16 potted plant] IoU: 45.47
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [17 sheep] IoU: 81.64
[2022-07-30 19:36:13,847][    INFO] ***** Evaluation ***** >>>> Class [18 sofa] IoU: 43.72
